timestamp_iso8601,northing_m,easting_m,landmark_id
2025-05-16T00:33:57.196930,1.9753317244101027,0.0740392816129723,0
2025-05-16T00:33:57.822716,1.9827776659140715,0.5503741862457169,3
2025-05-16T00:34:06.998548,1.484907233731401,1.7538849723739667,3
2025-05-16T00:34:07.113700,1.6804114762960904,1.7467043704680323,2
2025-05-16T00:34:07.249888,1.7736580265987691,1.7651281681379758,2
2025-05-16T00:34:07.323642,1.3394195742659842,1.7503670080373215,2
2025-05-16T00:34:07.410231,1.3616827387747639,1.6958386490203607,2
2025-05-16T00:34:17.194575,0.03624517672369415,1.488629706679115,2
2025-05-16T00:34:27.805835,1.0970821236133677,-0.09002234089852248,1
2025-05-16T00:34:37.236596,2.008105482747918,1.0398983448364003,3
2025-05-16T00:34:37.349969,2.2468442000302136,0.6302578837492591,2
2025-05-16T00:34:37.517472,1.9419240722186213,1.1837500043471227,3
2025-05-16T00:34:47.319948,0.7228928521466259,1.7292191481679249,2
2025-05-16T00:34:47.401492,1.0553770028254519,2.120037496556991,1
2025-05-16T00:34:56.716940,-0.226507814265024,1.0270688143364306,2
2025-05-16T00:34:56.818624,-0.11637710547336946,0.8196613984513776,1
2025-05-16T00:34:56.937336,0.05457171639432465,0.7275326235314298,0
2025-05-16T00:34:56.987640,0.10975134117820744,0.4327837560543727,0
