timestamp_iso8601,northing_m,easting_m,landmark_id
2025-05-15T17:28:10.226919,2.0575908325574357,0.024124481679979548,
2025-05-15T17:28:10.605635,2.0557090758447814,0.3303084955835721,1
2025-05-15T17:28:10.776688,2.0660308503377736,0.3931549889907817,1
2025-05-15T17:28:22.931334,1.6374752119725091,1.9929533966345643,1
2025-05-15T17:28:23.535156,1.4589250133575768,2.067432631540156,2
2025-05-15T17:28:23.863555,0.9251993962781533,1.889752509545973,2
2025-05-15T17:28:24.481365,0.6252895830406401,1.8095315798509746,2
2025-05-15T17:28:36.347251,-0.13351970787805023,1.6948382902454802,2
2025-05-15T17:28:36.584496,-0.10886055704729142,1.7086870757397559,3
2025-05-15T17:28:37.045854,-0.11000529256570835,1.5042435102952951,3
2025-05-15T17:28:37.232033,-0.11015982580131706,1.3139978668914836,3
2025-05-15T17:28:37.472693,-0.1114917643482834,1.2906166015506808,3
2025-05-15T17:28:37.890227,-0.06820063562741968,1.219127760987813,3
2025-05-15T17:29:04.988701,2.161965802719381,0.6425114620775838,3
2025-05-15T17:29:05.137465,2.070370235177505,1.0095335968571906,1
2025-05-15T17:29:05.212375,2.1269697295694683,0.9522520577465616,1
2025-05-15T17:29:05.333321,2.081902754296645,0.9803041169434958,1
2025-05-15T17:29:05.410964,2.1499170427594967,0.9255829808329588,1
2025-05-15T17:29:05.618288,2.082622270398522,1.0211760930026266,1
2025-05-15T17:29:05.786499,2.0270640215503777,1.1086099987864513,1
2025-05-15T17:29:05.905164,2.0016091778196814,1.0978059034783945,1
2025-05-15T17:29:06.046339,2.08330207545034,1.0019579372438174,1
2025-05-15T17:29:06.216136,2.036676971696985,1.058825183626954,1
2025-05-15T17:29:06.392819,2.006102716507682,1.1274654375913444,1
2025-05-15T17:29:06.639480,2.0309693960453883,1.0755931989086827,1
2025-05-15T17:29:06.820404,2.039079912181387,1.0969683103614307,1
2025-05-15T17:29:06.981421,2.030519205320152,1.1021455113155514,1
2025-05-15T17:29:07.121255,2.0381863802298326,1.1169815418308078,1
2025-05-15T17:29:07.196649,2.066656550372975,1.0679383207843576,1
2025-05-15T17:29:07.261505,2.0221109258925596,1.1197054716481352,1
2025-05-15T17:29:07.353369,1.9876745960978026,1.1772129884650813,1
2025-05-15T17:29:07.433408,2.0368715989401913,1.1395558915744193,1
2025-05-15T17:29:07.512834,2.049146738091399,1.076965439035003,1
2025-05-15T17:29:07.661999,1.9744845756250284,1.181948180671431,1
2025-05-15T17:29:07.940323,1.9427054734645979,1.2473992096509516,1
2025-05-15T17:29:08.137587,2.040190562435651,1.1045681846514541,1
2025-05-15T17:29:08.370572,1.940479109497689,1.2806102975913243,1
2025-05-15T17:29:08.795406,1.9528263013120513,1.234188819979872,1
2025-05-15T17:29:17.752313,0.5634587564976984,1.9732798336679176,1
2025-05-15T17:29:17.861732,0.6252936386706461,2.0193536785017883,2
2025-05-15T17:29:18.058690,0.6866603292674844,2.070700793194081,2
2025-05-15T17:29:18.403373,0.6680487292450348,2.0332906320943884,2
2025-05-15T17:29:18.549072,0.8965800652254996,2.2206416389309114,2
2025-05-15T17:29:18.662261,0.5534913983938659,1.9199723250812575,2
2025-05-15T17:29:18.783611,0.6883128618778035,2.0603934141238924,2
2025-05-15T17:29:18.876010,0.5886209405445954,1.9874293037491397,2
2025-05-15T17:29:19.031404,0.6046735910698435,2.0027995396918294,2
2025-05-15T17:29:19.149675,0.36036222395742834,1.7923646146046708,2
2025-05-15T17:29:19.231101,0.3452535200572038,1.7662890001646994,2
2025-05-15T17:29:19.345569,0.4933989238006148,1.8771443114052715,2
2025-05-15T17:29:19.432751,0.47353873683918735,1.893059187315866,2
2025-05-15T17:29:19.805535,0.46528696778158374,1.8906198758530763,2
2025-05-15T17:29:20.260434,0.34256713677631323,1.7554455600192258,2
2025-05-15T17:29:20.778579,0.4373453891436123,1.8744358969490897,2
2025-05-15T17:29:20.961181,0.3305013669128013,1.8093872514513762,2
