timestamp_iso8601,northing_m,easting_m,landmark_id
2025-05-15T21:36:34.653353,1.9441182910066046,0.026992802121021564,0
2025-05-15T21:36:34.788036,1.9280854110773924,0.14792235381931235,3
2025-05-15T21:36:34.895111,1.9588040315561768,0.6535675174704798,3
2025-05-15T21:36:35.023258,1.9472572652389448,0.7414059595150968,3
2025-05-15T21:36:44.208155,2.0345819127710265,1.8353067241984766,3
2025-05-15T21:36:44.366475,1.9401619599051434,1.8192959654499168,2
2025-05-15T21:36:44.473027,1.0053886337895732,1.841907005018395,2
2025-05-15T21:36:44.635955,1.439604141312477,1.8452916208020425,2
2025-05-15T21:36:44.762105,1.2152572810828102,1.8635348968558054,2
2025-05-15T21:36:44.873931,1.1207669254068973,1.8626593144625752,2
2025-05-15T21:36:45.002000,1.0232588087730734,1.8526363092488818,2
2025-05-15T21:36:45.123451,1.0230568511827545,1.8570492306445585,2
2025-05-15T21:36:53.110365,0.15885339235830379,2.007838837112728,2
2025-05-15T21:36:53.255347,0.1526271657013471,1.99148126917568,1
2025-05-15T21:36:53.446478,0.1387058472942495,1.8742467958519948,1
2025-05-15T21:37:03.337041,0.027839431422214178,0.0871557543350459,1
2025-05-15T21:37:17.548076,0.2358349886365021,0.092444173484792,0
2025-05-15T21:37:24.471854,1.6372665787461538,0.3761566296221267,0
2025-05-15T21:37:24.870636,1.7072892299314824,0.5932310972976025,3
2025-05-15T21:37:24.984815,1.4342132367188396,0.017193321644928372,3
2025-05-15T21:37:25.107737,1.563986984349149,0.2822573219076569,3
2025-05-15T21:37:31.679049,0.99722925299333,1.0249826576587209,3
2025-05-15T21:37:31.732143,1.0187662111723812,1.0613898189220958,1
2025-05-15T21:37:31.820866,1.0236378851374597,1.0685356850557188,2
2025-05-15T21:37:32.044928,1.0085071468505058,1.0545522987775011,2
2025-05-15T21:37:32.239675,1.022405590356323,1.0729810183713338,2
2025-05-15T21:37:32.380733,1.0253206953686713,1.0868332950262036,2
2025-05-15T21:37:33.657791,1.8841235556843556,1.78203662352787,2
2025-05-15T21:37:33.765987,2.0335954282897304,1.678347729467006,2
2025-05-15T21:37:33.923396,1.5669254397813508,1.913358354081025,2
2025-05-15T21:37:34.049503,1.5801192840925113,1.9067463248116545,2
2025-05-15T21:37:34.165745,1.5900736460007605,1.9079451280246125,2
2025-05-15T21:37:34.274644,1.7942372975894942,1.793331402178884,2
2025-05-15T21:37:34.466050,1.6051182247360174,1.8980060478811978,2
2025-05-15T21:37:34.835920,1.9313550782854523,1.7037497259015335,2
2025-05-15T21:37:34.958326,1.8153475220044535,1.792666932646776,2
2025-05-15T21:37:35.077841,1.8128813926199563,1.7865054974462855,2
2025-05-15T21:37:35.210458,2.22373388289152,1.5939051206441412,2
2025-05-15T21:37:35.311939,2.078228870022857,1.6414235573169291,2
