timestamp_iso8601,northing_m,easting_m,landmark_id
2025-05-15T23:43:44.006368,1.938051058630707,0.49522019924353156,0
2025-05-15T23:43:44.129103,1.9348524134911254,0.2855938513944127,3
2025-05-15T23:43:54.003534,1.7820525176556148,1.8695189330247173,3
2025-05-15T23:43:54.100931,1.7200871211829665,1.8738583117365692,2
2025-05-15T23:43:54.161369,1.3465095458187761,1.8428830730589556,2
2025-05-15T23:43:54.239570,1.2438822173494035,1.858891213708469,2
2025-05-15T23:43:54.325705,1.3275627912292862,1.871637221076616,2
2025-05-15T23:44:03.558639,0.13946734720444093,0.8602858810025205,2
2025-05-15T23:44:03.650558,0.002758273769854769,1.4663203574994612,0
2025-05-15T23:44:03.746887,0.0012103739051003426,1.4705757172158431,1
2025-05-15T23:44:03.844315,0.02899803465196285,1.3219096655523381,1
2025-05-15T23:44:14.160533,0.48302203254854875,-0.20281055344136031,1
