timestamp_iso8601,northing_m,easting_m,landmark_id
2025-05-15T17:27:17.065132,2.066635253224257,0.05405854602910065,
2025-05-15T17:27:17.214496,2.0360807259695215,0.5021441166860992,1
2025-05-15T17:27:17.447949,2.0456933071305032,0.4023361918843231,1
2025-05-15T17:27:17.557899,2.039244751547255,0.6706277484764551,1
2025-05-15T17:27:17.650329,2.0329997975456657,0.5477634915335661,1
2025-05-15T17:27:19.368746,2.0053341680911707,0.9602917512327862,1
2025-05-15T17:27:19.430056,1.1068355367327036,0.8060456124489305,1
2025-05-15T17:27:19.533485,1.1087536390216681,0.807675960023205,1
2025-05-15T17:27:19.605206,1.1347679575726757,0.817958933915394,1
2025-05-15T17:27:19.694818,1.135984890145388,0.8213886598317133,1
2025-05-15T17:27:19.787088,1.105433688412142,0.7965206627126907,1
2025-05-15T17:27:19.894281,1.1119792072162444,0.7960866827314484,1
2025-05-15T17:27:19.977011,1.110769461034199,0.8047950127071479,1
2025-05-15T17:27:20.087537,1.1362529248773987,0.8127369483914197,1
2025-05-15T17:27:20.171467,1.1380013945090741,0.8176401108404238,1
2025-05-15T17:27:20.371471,1.1098091297140216,0.7976058084640747,1
2025-05-15T17:27:20.424159,1.1478402713908478,0.8233851230772544,1
2025-05-15T17:27:20.521902,1.1507816799082948,0.822764958605867,1
2025-05-15T17:27:20.649101,1.1884365091683957,0.8365493272783744,1
2025-05-15T17:27:20.784860,1.1745860690852956,0.8355647762455944,1
2025-05-15T17:27:20.945225,1.0693111633305663,0.7965522538674996,1
2025-05-15T17:27:21.047037,1.142670456871249,0.8169270088003818,1
2025-05-15T17:27:21.141721,1.1503341620964225,0.8164669161184678,1
2025-05-15T17:27:21.331452,1.105334478823407,0.7987142366247888,1
2025-05-15T17:27:21.514053,1.1504715493030633,0.8161512495080419,1
2025-05-15T17:27:21.613216,1.1805216432879821,0.8379020408152246,1
2025-05-15T17:27:21.698726,1.2007740620783658,0.8632369287773728,1
2025-05-15T17:27:21.782129,1.1685343387334646,0.8262498942715619,1
2025-05-15T17:27:21.885598,1.1643492449995332,0.8194601358495935,1
2025-05-15T17:27:21.970251,1.1693844822261894,0.8226855448639204,1
2025-05-15T17:27:22.054572,1.1863468098693728,0.8452482403963265,1
2025-05-15T17:27:22.142010,1.1815731809312853,0.8396630388964222,1
2025-05-15T17:27:22.194295,1.205123100135588,0.8718538221244247,1
2025-05-15T17:27:22.354394,1.187138307022423,0.8473742117071683,1
2025-05-15T17:27:22.419720,1.2077672629435598,0.8842049791525965,1
2025-05-15T17:27:22.551661,1.2028973392550268,0.8769372988180775,1
2025-05-15T17:27:22.629835,1.2060876403844547,0.8815599628327329,1
2025-05-15T17:27:22.739629,1.2029500554026586,0.8758224548826575,1
2025-05-15T17:27:22.825660,1.2084973604682263,0.8920866530523407,1
2025-05-15T17:27:22.922563,1.207537440173995,0.8846051583344994,1
2025-05-15T17:27:23.008769,1.2068507850487669,0.8792914414373413,1
2025-05-15T17:27:23.109957,1.2073424031908186,0.8858907801109499,1
2025-05-15T17:27:23.180118,1.205651585409354,0.8828046452317744,1
2025-05-15T17:27:23.381464,1.2179053780637144,0.9020143568695668,1
2025-05-15T17:27:23.433948,1.2106916956865805,0.8965608965747094,1
2025-05-15T17:27:23.560289,1.2185952499658819,0.9040561438224914,1
2025-05-15T17:27:23.649970,1.2208044282859276,0.9222687464467557,1
