Estimated Position_x,Estimated Position_y,Measured Position_x,Measured Position_y,Waypoints_x,Waypoints_y,Lidar_x,Lidar_y
,,,,,,-0.0920733496,0.2197658153
,,,,,,0.2554850032,0.1146085808
,,,,,,-0.0439077208,0.4518978678
,,,,,,0.0477290869,0.4760855221
,,,,,,0.,0.
,,,,,,-0.0055754934,1.1920870387
,,,,,,0.0408044005,0.0087307581
,,,,,,0.7561524311,-0.0655481329
,,,,,,-0.1110791464,0.3725667006
,,,,,,0.0368362088,0.2519066562
,,,,,,0.1288639853,0.3000679156
,,,,,,-0.1382193654,0.2682594595
,,,,,,0.3499057481,0.1245596665
,,,,,,-0.1439401509,0.6367662997
,,,,,,0.0446178476,0.188678762
,,,,,,1.9309794706,1.7921082652
,,,,,,1.0839394172,-0.0856347746
,,,,,,-0.1489998869,0.3668959807
,,,,,,0.2037431258,0.0604101929
,,,,,,-0.0867220231,0.4829279775
,,,,,,-0.1006245435,0.2885222251
,,,,,,-0.0413184179,0.1029429379
,,,,,,-0.040479403,0.173940963
,,,,,,0.0861653724,0.0590093112
,,,,,,0.8597898418,1.9276947570
,,,,,,-0.0139275972,0.2160766969
,,,,,,0.0081489889,0.3636828259
,,,,,,-0.1399483418,0.6700176154
,,,,,,0.2166160271,2.0186996219
,,,,,,0.9516152238,1.8880875875
,,,,,,0.0385292224,0.1151660713
,,,,,,-0.0789838438,0.4312241178
,,,,,,0.046800872,0.9091326145
,,,,,,0.3897949789,0.0790238154
,,,,,,1.8206293440,1.8119785634
,,,,,,-0.0193417866,0.1674901708
,,,,,,0.0891939771,0.3074472638
,,,,,,-0.1667298144,0.5110134808
,,,,,,-0.0932027046,0.4610054996
,,,,,,-0.0065980232,0.0634690241
,,,,,,0.0822321949,0.3627917908
,,,,,,-0.1204116224,0.5106170628
,,,,,,-0.002071026,0.6060706333
,,,,,,0.,0.
,,,,,,1.4792861174,-0.1001167716
,,,,,,-0.0141463807,0.0091043843
,,,,,,1.9603124874,0.8099541323
,,,,,,-0.0838582680,0.1537130121
,,,,,,0.1406267358,0.2075188444
,,,,,,-0.0071560014,1.7612544251
,,,,,,-0.0973673915,0.1962654918
,,,,,,0.,0.
,,,,,,-0.0517070705,0.5679195741
,,,,,,-0.1232195185,0.1573575980
,,,,,,-0.1612077249,0.4661261758
,,,,,,0.8663291117,0.8522896272
,,,,,,-0.0444081118,0.2001912775
,,,,,,0.1963163240,0.13480548
,,,,,,1.6217587295,-0.1069275805
,,,,,,1.2788499416,-0.0986938909
,,,,,,0.0934666190,1.8084437878
,,,,,,1.1370889803,1.8466607915
,,,,,,1.7129911017,-0.1112888556
,,,,,,0.5875457778,-0.0031132029
,,,,,,-0.1133511123,0.4529380825
,,,,,,0.0407933332,0.2197542412
,,,,,,-0.1038384572,0.6580672072
,,,,,,-0.0343695324,0.0621404019
,,,,,,0.3560966111,0.0896849801
,,,,,,0.0762860005,1.6876903711
,,,,,,0.7330428779,-0.0232786247
,,,,,,-0.0325127026,0.2012057024
,,,,,,0.,0.
,,,,,,0.0044638037,0.0113934866
,,,,,,-0.0600987458,0.269577237
,,,,,,-0.0389855300,0.08224702
,,,,,,0.1197593885,0.3716592163
,,,,,,-0.0686185013,0.0311896832
,,,,,,0.445969001,0.0627169942
,,,,,,-0.0280535854,0.3271905041
,,,,,,-0.0961352142,0.5458291986
,,,,,,1.1145367683,1.8453075363
,,,,,,-0.1344748845,0.2488441898
,,,,,,1.896772186,-0.0718950027
,,,,,,0.7648617516,1.9371191657
,,,,,,-0.0806108025,0.4515633339
,,,,,,0.0040545397,0.5182616936
,,,,,,-0.0212473603,0.2736606918
,,,,,,2.0233408442,1.1984995536
,,,,,,-0.0635361572,0.3000679156
,,,,,,0.0029854081,0.4059268399
,,,,,,-0.0121661152,0.2022262014
,,,,,,0.,0.
,,,,,,0.291918509,2.0080523987
,,,,,,1.7091050953,1.8319077427
,,,,,,0.1114214052,0.1307193238
,,,,,,-0.0857155522,0.2271790609
,,,,,,0.008870711,0.4791354652
,,,,,,2.0429922003,1.2726307293
,,,,,,0.8684116329,-0.0578915296
,,,,,,-0.1196316403,0.4413286325
,,,,,,-0.0593555769,0.3000679156
,,,,,,-0.0270725575,0.0843577129
,,,,,,0.0784248005,0.2293870513
,,,,,,0.0128847433,0.4465144431
,,,,,,0.0109176267,0.8806114168
,,,,,,1.3765859249,-0.0952073581
,,,,,,0.1053520219,0.4848670525
,,,,,,0.0833782603,0.1895801632
,,,,,,-0.0647489941,0.6161487288
,,,,,,-0.0146006708,0.1287961618
,,,,,,-0.1698228800,0.9157442947
,,,,,,1.2260749138,-0.0880121585
,,,,,,0.0818236813,0.3660404367
,,,,,,-0.0071552110,1.5619819271
,,,,,,0.0852431740,0.3388554849
,,,,,,2.0139255988,1.1589226701
,,,,,,1.1092109942,1.0714530185
,,,,,,-0.0495098531,0.1756217835
,,,,,,-0.1272216115,0.3237967293
,,,,,,1.9035269756,0.0694040959
,,,,,,0.0278537123,0.3248884173
,,,,,,-0.0108272086,0.0979892244
,,,,,,0.017943497,0.8091277699
,,,,,,-0.0195792645,0.2605383496
,,,,,,0.0664484844,0.4882131710
,,,,,,0.2103934115,0.1258669538
,,,,,,-0.0810240228,0.6707334473
,,,,,,0.0042092513,0.3959106519
,,,,,,-0.0155208409,0.6781387807
,,,,,,1.3211959307,1.7949692323
,,,,,,0.0328331612,0.0077546162
,,,,,,0.0181914118,0.2815370218
,,,,,,-0.0747996156,0.1380026388
,,,,,,-0.0913515664,0.2139618122
,,,,,,-0.0591551885,0.5982861312
,,,,,,0.0053851809,0.3862896869
,,,,,,-0.0675495324,0.0225975122
,,,,,,-0.0218689004,0.7486445063
,,,,,,0.0489526958,0.1534582229
,,,,,,1.9691545211,0.9726329018
,,,,,,1.9955557968,1.0071762738
,,,,,,-0.0918821884,0.2775596676
,,,,,,0.1010625328,0.2130982360
,,,,,,-0.0251717689,0.3045219658
,,,,,,0.1177063145,0.3878016378
,,,,,,0.0813881948,1.7237545369
,,,,,,-0.0039884054,1.2299170110
,,,,,,-0.0918447971,0.5171556215
,,,,,,0.0218016392,0.2520014205
,,,,,,-0.0026765477,1.2637631718
,,,,,,0.,0.
,,,,,,1.4272933635,1.9382821098
,,,,,,0.,0.
,,,,,,0.8737521025,1.9085554224
,,,,,,-0.0058036546,1.1115399131
,,,,,,-0.0532672280,0.4444001700
,,,,,,1.5654747695,-0.1476143725
,,,,,,0.1247727192,0.3322392034
,,,,,,-0.1113691765,0.0610379187
,,,,,,-0.0615384204,0.6052986785
,,,,,,-0.0458193839,0.0623502148
,,,,,,-0.1505731972,0.9091155506
,,,,,,-0.1160460242,0.4125053654
,,,,,,0.9469864829,0.89398501
,,,,,,1.7636130079,0.3335934556
,,,,,,0.0816202353,0.2037086861
,,,,,,-0.1003214954,0.3464916841
,,,,,,-0.0891632567,0.1963652282
,,,,,,2.0077011520,1.1331537820
,,,,,,2.0854944706,1.5104736672
,,,,,,1.4912947713,-0.1006908754
,,,,,,-0.0015928641,0.6369578942
,,,,,,0.1286389804,0.3018371829
,,,,,,0.1321969952,0.2738616155
,,,,,,0.,0.
,,,,,,0.0232117576,0.9305908394
,,,,,,0.0516251744,0.0032007352
,,,,,,-0.0993869161,0.6181543054
,,,,,,0.0210362885,0.3802817742
,,,,,,0.1132877343,1.9493704122
,,,,,,-0.0697161467,0.3876037241
,,,,,,0.0204906811,0.3847153934
,,,,,,-0.067799198,0.5338299825
,,,,,,-0.0049927067,0.9436741879
,,,,,,1.3717733549,1.7808426909
,,,,,,0.0371524008,0.1264265595
,,,,,,-0.1514628279,0.2261012721
,,,,,,0.0624524292,0.3577593158
,,,,,,0.,0.
,,,,,,-0.0327672654,0.2770787047
,,,,,,1.8795216567,0.1803017104
,,,,,,-0.0664532582,0.0137853038
,,,,,,0.0060962651,0.5016724382
,,,,,,0.4356419733,0.0960610545
,,,,,,0.0204429658,0.2631172684
,,,,,,-0.0043944171,0.8766638453
,,,,,,0.0131389896,0.3228609798
,,,,,,1.0702549926,-0.0805635198
,,,,,,0.0110513558,0.0198252057
,,,,,,0.0644328703,0.5045271624
,,,,,,0.1072806527,0.1637737366
,,,,,,-0.1290123578,0.3000679156
,,,,,,0.0364095519,0.255373931
,,,,,,0.0654318597,0.4961933998
,,,,,,0.1260541152,0.3221623485
,,,,,,-0.0396409063,0.3331757339
,,,,,,0.,0.
,,,,,,0.3791959059,0.0819701963
,,,,,,0.3454344869,0.0916987150
,,,,,,0.1434634679,0.185229543
,,,,,,0.6812048883,1.9529668369
,,,,,,-0.0031965797,1.3224221509
,,,,,,0.8691530107,0.9351765247
,,,,,,-0.0706806954,0.0477660191
,,,,,,1.2367815670,-0.0885240548
,,,,,,-0.0039885677,1.4291877001
,,,,,,0.5409296781,-0.0551548122
,,,,,,1.9396965251,0.8499289062
,,,,,,-0.013545098,0.6611401508
,,,,,,0.0866162854,0.327938953
,,,,,,0.0975409789,0.2410932047
,,,,,,-0.0684825765,0.5097872063
,,,,,,0.9171861503,-0.0641702706
,,,,,,0.1317489891,0.2773848277
,,,,,,0.5398366152,0.0614242498
,,,,,,-0.0442314934,0.6584898796
,,,,,,0.9229057694,1.0175917793
,,,,,,-0.0685420585,0.2116544905
,,,,,,-0.0254049013,0.6390031916
,,,,,,-0.1525113392,0.3954389358
,,,,,,0.7208472589,0.0014884664
,,,,,,0.1908360171,0.061540516
,,,,,,-0.1601723102,0.4577081687
,,,,,,-0.0765497361,0.1176982295
,,,,,,-0.0845603961,0.1992018890
,,,,,,0.5662193889,1.9892396857
,,,,,,1.0514239051,1.8619139229
,,,,,,0.7591863516,1.9419319386
,,,,,,0.,0.
,,,,,,0.0866462633,0.0707326824
,,,,,,0.6582783032,-0.0129340932
,,,,,,1.0880073501,1.8604218817
,,,,,,0.1277260289,0.3090157496
,,,,,,1.1525450501,-0.0812482321
,,,,,,-0.1552689521,0.4178567469
,,,,,,-0.1064479428,0.3965430482
,,,,,,0.0215727937,0.3759294070
,,,,,,-0.0023875063,0.83783598
,,,,,,-0.0501336393,0.1811579305
,,,,,,0.,0.
,,,,,,0.0555329629,0.4133684677
,,,,,,0.5152810055,0.0426944671
,,,,,,0.0716593187,1.6549561051
,,,,,,-0.0600227445,0.7699568266
,,,,,,0.0962985619,0.0860997618
,,,,,,0.4121359639,0.0757876054
,,,,,,-0.0019257466,0.5894287935
,,,,,,-0.2272110542,1.0041147835
,,,,,,-0.0624088555,0.0367808927
,,,,,,-0.0595285483,0.2645181960
,,,,,,-0.0290638462,0.0976644098
,,,,,,0.0269755412,0.2096753648
,,,,,,1.5282858617,-0.1024591701
,,,,,,0.8533679913,0.9676096364
,,,,,,0.9025577605,-0.046661665
,,,,,,0.0498314403,0.0226312511
,,,,,,0.2385117597,0.1189125799
,,,,,,-0.004303354,0.8570536637
,,,,,,1.9603715404,0.9361813132
,,,,,,1.137482945,-0.079167283
,,,,,,-0.0789705217,0.1144191651
,,,,,,0.1785980000,0.1336930337
,,,,,,0.0837897336,0.3504122742
,,,,,,0.7847644331,-0.0304268916
,,,,,,0.1629958801,0.0639789985
,,,,,,0.0723869455,0.277916793
,,,,,,-0.1452151571,0.2512941103
,,,,,,0.6882696291,-0.0347093156
,,,,,,0.0863035713,0.1660683573
,,,,,,0.3066156143,2.0059709096
,,,,,,0.8464858302,1.0213422087
,,,,,,-0.0511747946,0.2454129412
,,,,,,0.1143227335,0.1075475656
,,,,,,0.0149147908,0.8968760347
,,,,,,-0.0702862952,0.5054389750
,,,,,,0.0857871664,0.1702176501
,,,,,,-0.0559021546,0.5533834317
,,,,,,-0.1507345382,0.3809957346
,,,,,,0.0342942268,0.2725631978
,,,,,,-0.1886506132,0.9968233404
,,,,,,-0.0246055325,0.3000679156
,,,,,,0.1372353742,2.0299419317
,,,,,,0.0648076155,0.0595501284
,,,,,,-0.1123389444,0.6545716011
,,,,,,-0.1072059359,0.4045206518
,,,,,,0.0048028739,0.3910536954
,,,,,,0.0414261278,0.0601232115
,,,,,,-0.1061941792,0.099194599
,,,,,,-0.0079592091,1.8554639664
,,,,,,-0.1103547135,0.0527849782
,,,,,,1.9019709514,0.0368541037
,,,,,,1.1497872597,1.8431058397
,,,,,,-0.0836295486,0.2101358682
,,,,,,-0.0589582251,0.2594573893
,,,,,,0.846577819,1.0081742274
,,,,,,-0.0019974313,0.7931364824
,,,,,,-0.0848131764,0.4948476716
,,,,,,0.9713810693,1.9118940683
,,,,,,0.8678203819,0.9580610216
,,,,,,0.0154675506,0.3038126021
,,,,,,0.1816881364,0.1799923173
,,,,,,1.9956187826,1.0827714358
,,,,,,1.2026109097,1.8282814752
,,,,,,1.9540132382,0.7747034147
,,,,,,0.1300464408,0.0578984022
,,,,,,-0.1706453206,0.8515114459
,,,,,,0.8607117498,0.8631226528
,,,,,,1.950799692,0.756720413
,,,,,,-0.0123681487,-0.0101505243
,,,,,,1.1848499280,-0.0986210685
,,,,,,1.6361347472,-0.1076147934
,,,,,,2.0888203902,1.5290860079
,,,,,,0.2448212216,0.0568118065
,,,,,,0.1769076242,0.1404378961
,,,,,,-0.1056477098,0.3900046684
,,,,,,0.6106698621,0.0380426745
,,,,,,0.0315371146,0.1702315372
,,,,,,0.0220986979,0.3716542548
,,,,,,-0.0028024603,0.6947826559
,,,,,,0.5899861460,1.9830102697
,,,,,,0.,0.
,,,,,,-0.0284707979,0.7220101843
,,,,,,-0.0688712926,0.3474045904
,,,,,,0.0694925303,1.6396884081
,,,,,,0.0226158092,0.367451292
,,,,,,-0.0039553698,1.4117187541
,,,,,,0.0599362139,1.5721419449
,,,,,,1.4984789448,-0.1389923631
,,,,,,0.2112393117,0.1706127003
,,,,,,0.0776792202,0.3989864777
,,,,,,-0.1416583351,0.6849328330
,,,,,,-0.0071555315,1.1702333797
,,,,,,0.1067665608,0.1679157240
,,,,,,-0.0588489603,0.5694248756
,,,,,,-0.1146148013,0.6696234658
,,,,,,0.8720161317,-0.0710867828
,,,,,,0.,0.
,,,,,,0.9017646613,1.0158314518
,,,,,,0.5166165569,0.0691335534
,,,,,,-0.0559456894,0.0039613744
,,,,,,0.0587749785,0.3873116589
,,,,,,0.8496099842,1.0023197419
,,,,,,0.7187118455,-0.0637581341
,,,,,,-0.0048617302,0.9200514989
,,,,,,0.008887013,0.0365546278
,,,,,,-0.0652047438,0.5634490314
,,,,,,-0.0793386379,0.1750866704
,,,,,,0.0891185389,0.1436025863
,,,,,,-0.0853563823,0.3333769189
,,,,,,0.0431369520,0.2007107970
,,,,,,1.9749930601,0.9969216108
,,,,,,0.,0.
,,,,,,-0.0272467552,0.9961236461
,,,,,,0.0017057338,0.4163899706
,,,,,,-0.0635004238,0.6331065617
,,,,,,1.8702959865,0.1091469
,,,,,,-0.0060088309,1.0573731893
,,,,,,0.0556090987,0.0994533228
,,,,,,1.7140499236,0.2060399556
,,,,,,1.7746458295,0.3619618236
,,,,,,0.3788353417,1.9957532147
,,,,,,0.5612258765,0.0294517033
,,,,,,1.8946690028,0.6626748918
,,,,,,0.0982081382,0.235788557
,,,,,,0.,0.
,,,,,,0.0150103812,0.4292470807
,,,,,,1.7138110759,-0.1667060333
,,,,,,-0.1080849346,0.4099186442
,,,,,,0.1402749920,0.2103425788
,,,,,,-0.0772439412,0.1005407794
,,,,,,0.0394444735,0.2307112001
,,,,,,-0.0346097517,0.1347209115
,,,,,,0.0560710135,0.0105998944
,,,,,,0.0121335527,0.4526201075
,,,,,,0.,0.
,,,,,,-0.0620735919,0.5865469847
,,,,,,1.8653864337,0.0703118264
,,,,,,1.2421904537,-0.1060007559
,,,,,,-0.0911976034,0.2719667005
,,,,,,-0.0051877734,0.1473347399
,,,,,,0.7269919119,-0.0396927054
,,,,,,-0.0061977482,1.2869209247
,,,,,,-0.0782847643,0.4309273754
,,,,,,1.9813083634,1.7832139013
,,,,,,0.0300491133,0.3070503707
,,,,,,-0.1481466361,0.3599606011
,,,,,,0.0390026002,0.2343020714
,,,,,,-0.0606690562,0.2746376086
,,,,,,0.1121196232,0.0583522430
,,,,,,-0.1248865689,0.1708994402
,,,,,,-0.1649547526,0.8055891566
,,,,,,-0.0044970096,0.1418972125
,,,,,,1.740088057,0.2729387820
,,,,,,0.1183849301,1.9834219433
,,,,,,0.016138156,0.0057109768
,,,,,,0.0467050416,0.1717230143
,,,,,,-0.1135099107,0.3921113439
,,,,,,0.1107761208,0.4421539898
,,,,,,2.060461062,1.3703870841
,,,,,,-0.0946568586,0.5359456585
,,,,,,-0.0663808808,0.347010147
,,,,,,0.059215035,0.0158324534
,,,,,,0.0367009936,0.9842689288
,,,,,,0.4648147638,0.0863581248
,,,,,,-0.0049940499,1.5346965352
,,,,,,-0.0097401776,0.1831385036
,,,,,,0.,0.
,,,,,,0.0834113095,0.3534219708
,,,,,,1.8519326654,0.4849556903
,,,,,,-0.0457585963,0.7851209985
,,,,,,-0.0207861253,0.0011914121
,,,,,,0.2631331288,0.1533799015
,,,,,,-0.0019257466,0.9811781755
,,,,,,0.0369210074,0.8748869812
,,,,,,-0.1549711888,0.7928107218
,,,,,,-0.1040564889,0.1198876588
,,,,,,-0.0748629637,0.184320536
,,,,,,1.8911346991,0.6479910819
,,,,,,-0.167503667,0.8275754714
,,,,,,0.0023797614,0.0878078631
,,,,,,1.9754366393,0.8945881715
,,,,,,-0.0049932943,1.3354246751
,,,,,,0.1425834692,0.1921170319
,,,,,,0.0468025618,0.0479171062
,,,,,,1.8149489407,0.4657374091
,,,,,,-0.0061970262,1.0914210196
,,,,,,-0.1161867991,0.1001963092
,,,,,,0.1208495796,0.3630861179
,,,,,,-0.0041138685,0.4639967089
,,,,,,0.0483731244,0.1581649953
,,,,,,1.4461337279,1.7600281069
,,,,,,-0.0660821922,0.5534242401
,,,,,,0.0548705713,0.1055662149
,,,,,,1.4040666765,-0.1268407495
,,,,,,-0.0472809930,0.3955436583
,,,,,,-0.0755838133,0.1558488607
,,,,,,0.1422281210,0.1426629144
,,,,,,-0.0396712203,0.1685401194
,,,,,,1.8773229938,0.1632000797
,,,,,,-0.0508979235,0.7267893223
,,,,,,-0.0050748898,-0.0118884025
,,,,,,1.2581432015,-0.0895451373
,,,,,,0.,0.
,,,,,,0.1029864188,0.5033332046
,,,,,,0.0706698372,0.2917177560
,,,,,,0.0121831198,0.3306801541
,,,,,,-0.1118789388,0.3789970786
,,,,,,-0.1305367766,0.2168312408
,,,,,,0.4916985385,0.077416587
,,,,,,-0.0555124382,0.2288814965
,,,,,,0.9739684185,-0.0565514859
,,,,,,0.0845277969,0.3445433415
,,,,,,1.8287436781,0.3879381305
,,,,,,0.0637151978,0.0339552045
,,,,,,-0.0643991474,0.0530368812
,,,,,,-0.1312398963,0.5346605384
,,,,,,0.5720263928,0.0508235850
,,,,,,0.1551113074,0.1396004812
,,,,,,-0.1516173245,0.3881714301
,,,,,,0.7068221033,0.0061630663
,,,,,,0.0830252354,0.356486386
,,,,,,0.966090592,0.8904726451
,,,,,,-0.1478565031,0.7347438539
,,,,,,-0.00839217,1.9102188662
,,,,,,-0.0991974251,0.2770481352
,,,,,,-0.1301520665,0.311979859
,,,,,,0.11464044,0.0681878368
,,,,,,-0.0886862498,0.5232151078
,,,,,,-0.0361968451,0.7260741610
,,,,,,1.0771796735,-0.0708378675
,,,,,,-0.0850233988,0.2215235697
,,,,,,0.4937449605,0.0489366652
,,,,,,0.00692019,0.0523117116
,,,,,,-0.0436354772,0.1950288284
,,,,,,-0.1818036603,0.6335410291
,,,,,,-0.1318008749,0.6036559021
,,,,,,0.0588134520,0.0151641035
,,,,,,0.0513754893,0.0142074389
,,,,,,0.0437224744,0.0132242206
,,,,,,0.0358387284,0.0122105747
,,,,,,0.0277097286,0.0111660885
,,,,,,0.0193175657,0.0100870792
,,,,,,0.0106451952,0.0089729487
,,,,,,0.0016710773,0.0078189442
,,,,,,-0.0045843966,0.0103790794
,,,,,,-0.0046339824,0.0204408663
,,,,,,-0.0057042146,0.0289201394
,,,,,,-0.0067419416,0.0371383175
,,,,,,-0.0077533475,0.0451076854
,,,,,,-0.0088001518,0.0527821912
,,,,,,-0.0097533623,0.0603136734
,,,,,,-0.0106932543,0.0676323072
,,,,,,-0.0116098506,0.0747622929
,,,,,,-0.0125038585,0.0817157086
,,,,,,-0.0133765202,0.08850322
,,,,,,-0.0142289965,0.0951347759
,,,,,,-0.0150620069,0.1016199700
,,,,,,-0.0158781325,0.1079662513
,,,,,,-0.0166764500,0.1141832942
,,,,,,-0.0174603200,0.1202769142
,,,,,,-0.0182281404,0.1262561726
,,,,,,-0.018983348,0.1321260247
,,,,,,-0.0197242385,0.1378946212
,,,,,,-0.0204539316,0.1435664753
,,,,,,-0.0211710937,0.1491486647
,,,,,,-0.0218771547,0.1546461618
,,,,,,-0.0225743421,0.1600632813
,,,,,,-0.023260817,0.1654063797
,,,,,,-0.0239382280,0.1706795737
,,,,,,-0.0246082242,0.1758868533
,,,,,,-0.0252696578,0.1810334025
,,,,,,-0.0259236561,0.1861230626
,,,,,,-0.0265707671,0.1911598025
,,,,,,-0.0272115838,0.1961474218
,,,,,,-0.0278475369,0.2010892664
,,,,,,-0.0284774035,0.2059895958
,,,,,,-0.0291022467,0.2108516329
,,,,,,-0.0297226070,0.2156787143
,,,,,,-0.0303388357,0.2204741487
,,,,,,-0.0309514686,0.2252411019
,,,,,,-0.0315608349,0.2299827297
,,,,,,-0.0321673471,0.2347020956
,,,,,,-0.0327713626,0.2394022197
,,,,,,-0.0333732748,0.2440860632
,,,,,,-0.0339735181,0.2487565387
,,,,,,-0.0345723955,0.2534165527
,,,,,,-0.0351703447,0.2580689592
,,,,,,-0.0357676766,0.2627166161
,,,,,,-0.036364724,0.2673623627
,,,,,,-0.036961961,0.2720090168
,,,,,,-0.0375596500,0.2766594244
,,,,,,-0.0381581968,0.2813164238
,,,,,,-0.0387579728,0.2859828741
,,,,,,-0.0393593150,0.2906616590
,,,,,,-0.0399626436,0.2953556891
,,,,,,-0.0405694743,0.3000679156
,,,,,,-0.0411778866,0.3048013542
,,,,,,-0.0417894052,0.3095590329
,,,,,,-0.0424044088,0.3143440591
,,,,,,-0.0430233771,0.3191596146
,,,,,,-0.0436466792,0.3240089540
,,,,,,-0.0442746880,0.3288954147
,,,,,,-0.0449080122,0.3338224548
,,,,,,-0.0455469861,0.3387936106
,,,,,,-0.0461920198,0.3438125379
,,,,,,-0.0468437383,0.3488830524
,,,,,,-0.04750259,0.3540090839
,,,,,,-0.048169103,0.3591947259
,,,,,,-0.0488437878,0.3644442321
,,,,,,-0.0495272137,0.3697620469
,,,,,,-0.0502200252,0.3751528287
,,,,,,-0.0509227845,0.3806214261
,,,,,,-0.0516362168,0.3861729615
,,,,,,-0.0523609076,0.3918127649
,,,,,,-0.0530976283,0.3975464915
,,,,,,-0.0538471177,0.4033800796
,,,,,,-0.0546118720,0.4093204568
,,,,,,-0.0553897357,0.4153731511
,,,,,,-0.0561829279,0.421545678
,,,,,,-0.0569923371,0.427845473
,,,,,,-0.0578189727,0.4342804638
,,,,,,-0.058665698,0.4408599625
,,,,,,-0.0595307439,0.4475915995
,,,,,,-0.0604164001,0.4544854799
,,,,,,-0.0613254347,0.4615526912
,,,,,,-0.0622571764,0.4688031517
,,,,,,-0.0632136390,0.4762489486
,,,,,,-0.0641982486,0.4839039183
,,,,,,-0.0652101813,0.4917802136
,,,,,,-0.0662535014,0.499894023
,,,,,,-0.0673284395,0.5082601626
,,,,,,-0.0684389397,0.5168971666
,,,,,,-0.0695856087,0.5258225730
,,,,,,-0.0707731559,0.5350584097
,,,,,,-0.072001722,0.5446248833
,,,,,,-0.0732779130,0.5545491435
,,,,,,-0.0746030264,0.5648561809
,,,,,,-0.0759809418,0.5755753420
,,,,,,-0.0774158638,0.5867388541
,,,,,,-0.0789123786,0.5983822032
,,,,,,-0.0805111739,0.6105802293
,,,,,,-0.0820331882,0.6231889540
,,,,,,-0.0837691756,0.6365454548
,,,,,,-0.0856062938,0.6505855953
,,,,,,-0.0875394053,0.6653566899
,,,,,,-0.0895628679,0.6809096888
,,,,,,-0.0915543849,0.6971562001
,,,,,,-0.0938756756,0.7146116889
,,,,,,-0.0960569336,0.7327620271
,,,,,,-0.0987325488,0.7525315483
,,,,,,-0.1011987077,0.7730709485
,,,,,,-0.1042903278,0.7956761499
,,,,,,-0.1071609455,0.8192528856
,,,,,,-0.1107186704,0.8453346393
,,,,,,-0.1141393048,0.8728150222
,,,,,,0.1485562010,0.164521934
,,,,,,0.1480301165,0.1688879910
,,,,,,0.1474749089,0.1729897731
,,,,,,0.1469928924,0.1770042122
,,,,,,0.1464752695,0.1807816695
,,,,,,0.1460252528,0.1844860572
,,,,,,0.1455450184,0.1879918663
,,,,,,0.1451192031,0.1914249756
,,,,,,0.1446781769,0.1947037914
,,,,,,0.1442721624,0.1979010347
,,,,,,0.1438811330,0.2009990925
,,,,,,0.1435020014,0.2040017783
,,,,,,0.1431325021,0.2069135715
,,,,,,0.1427499835,0.2097175400
,,,,,,0.1424035199,0.2124711145
,,,,,,0.1420600156,0.2151449554
,,,,,,0.141725015,0.2177498714
,,,,,,0.1413982823,0.2202902963
,,,,,,0.1410793389,0.2227701036
,,,,,,0.1407677829,0.2251929475
,,,,,,0.1404633302,0.2275623147
,,,,,,0.1401650503,0.2298809369
,,,,,,0.1398732788,0.2321523470
,,,,,,0.1395867872,0.2343786690
,,,,,,0.1393061562,0.23656321
,,,,,,0.1390301392,0.2387077866
,,,,,,0.138759356,0.2408153743
,,,,,,0.1384926694,0.2428876236
,,,,,,0.138230556,0.2449271131
,,,,,,0.1379725062,0.2469356675
,,,,,,0.1377176929,0.2489148551
,,,,,,0.1374667983,0.2508670043
,,,,,,0.1372192035,0.2527936101
,,,,,,0.1369743268,0.2546961414
,,,,,,0.1367325871,0.2565764912
,,,,,,0.1364935403,0.2584360480
,,,,,,0.1362570391,0.2602762859
,,,,,,0.1360228256,0.2620985746
,,,,,,0.1357903978,0.2639041452
,,,,,,0.1355601814,0.2656945456
,,,,,,0.1353318018,0.267470959
,,,,,,0.1300157939,0.3088154206
,,,,,,0.1297862424,0.3106008306
,,,,,,0.1295547616,0.3124010691
,,,,,,0.1293212156,0.3142174294
,,,,,,0.1290854461,0.3160512486
,,,,,,0.1288472312,0.3179039203
,,,,,,0.1286064280,0.3197768765
,,,,,,0.1283627996,0.3216716213
,,,,,,0.1281161944,0.3235897022
,,,,,,0.1278663895,0.3255327465
,,,,,,0.1276131678,0.3275024515
,,,,,,0.1273562868,0.3295005990
,,,,,,0.1270955269,0.3315290481
,,,,,,0.1268306397,0.3335897563
,,,,,,0.1265613404,0.3356847918
,,,,,,0.1262874271,0.3378163006
,,,,,,0.1260078748,0.3399868543
,,,,,,0.1257235503,0.3421984446
,,,,,,0.1254336173,0.3444538271
,,,,,,0.1251377556,0.3467557175
,,,,,,0.1248356262,0.3491069987
,,,,,,0.1245261062,0.3515111089
,,,,,,0.1242099235,0.3539707982
,,,,,,0.1238861888,0.3564897849
,,,,,,0.1235539144,0.3590721085
,,,,,,0.1232133537,0.3617213884
,,,,,,0.1228637285,0.364442066
,,,,,,0.1225038304,0.3672391721
,,,,,,0.1221339478,0.3701171549
,,,,,,0.1217525704,0.3730819467
,,,,,,0.1213596540,0.3761389355
,,,,,,0.1209537369,0.3792949074
,,,,,,0.1205345816,0.3825562835
,,,,,,0.1201004911,0.3859310961
,,,,,,0.1196514215,0.3894267227
,,,,,,0.1191849183,0.3930531174
,,,,,,0.1187005434,0.3968193834
,,,,,,0.1181968741,0.4007362485
,,,,,,0.1176723463,0.404815515
,,,,,,0.1171253052,0.4090701322
,,,,,,0.1165390685,0.413529263
,,,,,,0.115982287,0.4181371565
,,,,,,0.1153473884,0.4230182608
